,0,1,2,3,4,5,6,7,8,9,10
99,1,27072127567.0,26815337387.0,26818059590.0,4,27083961167.0,potrf_dtrsm,"97, 1",4,27084144141.0,27093188726.0
100,1,27072127567.0,26952336745.0,26955776209.0,4,27083961167.0,potrf_dtrsm,"73, 1",4,27084349584.0,27093188373.0
101,1,27072127567.0,26959706761.0,26965080234.0,4,27083961167.0,potrf_dtrsm,"16, 1",4,27207754508.0,27221234163.0
102,1,27072127567.0,26949582220.0,26952761417.0,4,27083961167.0,potrf_dtrsm,"91, 1",4,27084189393.0,27093189694.0
103,1,27072127567.0,26956038236.0,26960207841.0,4,27083961167.0,potrf_dtrsm,"43, 1",4,27145185491.0,27153097951.0
104,1,27072127567.0,26950173376.0,26953241674.0,4,27083961167.0,potrf_dtrsm,"85, 1",4,27084236437.0,27093188621.0
105,1,27072127567.0,26953919307.0,26957605026.0,4,27083961167.0,potrf_dtrsm,"64, 1",4,27104447859.0,27114038292.0
106,1,27072127567.0,26973421217.0,26980472164.0,4,27083961167.0,potrf_dtrsm,"7, 1",4,27211207545.0,27223945540.0
107,1,27072127567.0,26957541902.0,26961376476.0,4,27083961167.0,potrf_dtrsm,"37, 1",4,27145630176.0,27153098274.0
108,1,27072127567.0,26958650170.0,26962821197.0,4,27083961167.0,potrf_dtrsm,"31, 1",4,27146169676.0,27153097912.0
109,1,27072127567.0,26954012456.0,26957790252.0,4,27083961167.0,potrf_dtrsm,"61, 1",4,27107197749.0,27116888803.0
110,1,27072127567.0,26959031955.0,26964168506.0,4,27083961167.0,potrf_dtrsm,"25, 1",4,27147421703.0,27157660660.0
111,1,27072127567.0,27020217375.0,27027083929.0,4,27083961167.0,potrf_dtrsm,"10, 1",4,27210864465.0,27223945563.0
112,1,27072127567.0,26959272131.0,26965834833.0,4,27083961167.0,potrf_dtrsm,"19, 1",4,27202823178.0,27216889742.0
113,1,27072127567.0,26949630062.0,26953454500.0,4,27083961167.0,potrf_dtrsm,"88, 1",4,27084205425.0,27093188797.0
